FORPRINT: Mon Feb  3 16:23:31 2014
       16659.419      -42.703467
       16659.429      -42.447992
       16659.439      -42.192217
       16659.449      -41.936050
       16659.459      -41.679396
       16659.469      -41.422455
       16659.479      -41.165034
       16659.489      -40.907334
       16659.499      -40.649161
       16659.509      -40.390717
       16659.519      -40.131808
       16659.529      -39.872635
       16659.539      -39.613102
       16659.549      -39.353116
       16659.559      -39.092877
       16659.569      -38.832192
       16659.579      -38.571262
       16659.589      -38.309892
       16659.599      -38.048285
       16659.609      -37.786345
       16659.619      -37.523977
       16659.629      -37.261384
       16659.639      -36.998368
       16659.649      -36.735136
       16659.659      -36.471489
       16659.669      -36.207633
       16659.679      -35.943369
       16659.689      -35.678903
       16659.699      -35.414139
       16659.709      -35.148979
       16659.719      -34.883628
       16659.729      -34.617889
       16659.739      -34.351967
       16659.749      -34.085663
       16659.759      -33.819185
       16659.769      -33.552332
       16659.779      -33.285313
       16659.789      -33.018028
       16659.799      -32.750381
       16659.809      -32.482578
       16659.819      -32.214419
       16659.829      -31.946112
       16659.839      -31.677457
       16659.849      -31.408662
       16659.859      -31.139629
       16659.869      -30.870258
       16659.879      -30.600759
       16659.889      -30.330930
       16659.899      -30.060980
       16659.909      -29.790708
       16659.919      -29.520322
       16659.929      -29.249622
       16659.939      -28.978816
       16659.949      -28.707806
       16659.959      -28.436492
       16659.969      -28.165084
       16659.979      -27.893379
       16659.989      -27.621589
       16659.999      -27.349509
       16660.009      -27.077352
       16660.019      -26.804912
       16660.029      -26.532402
       16660.039      -26.259722
       16660.049      -25.986770
       16660.059      -25.713761
       16660.069      -25.440487
       16660.079      -25.167163
       16660.089      -24.893583
       16660.099      -24.619960
       16660.109      -24.346193
       16660.119      -24.072181
       16660.129      -23.798137
       16660.139      -23.523857
       16660.149      -23.249552
       16660.159      -22.975018
       16660.169      -22.700467
       16660.179      -22.425694
       16660.189      -22.150913
       16660.199      -21.876022
       16660.209      -21.600920
       16660.219      -21.325821
       16660.229      -21.050518
       16660.239      -20.775226
       16660.249      -20.499739
       16660.259      -20.224270
       16660.269      -19.948612
       16660.279      -19.672980
       16660.289      -19.397273
       16660.299      -19.121390
       16660.309      -18.845543
       16660.319      -18.569527
       16660.329      -18.293557
       16660.339      -18.017424
       16660.349      -17.741345
       16660.359      -17.465217
       16660.369      -17.188938
       16660.379      -16.912724
       16660.389      -16.636367
       16660.399      -16.360081
       16660.409      -16.083661
       16660.419      -15.807321
       16660.429      -15.530853
       16660.439      -15.254472
       16660.449      -14.978076
       16660.459      -14.701565
       16660.469      -14.425153
       16660.479      -14.148632
       16660.489      -13.872217
       16660.499      -13.595702
       16660.509      -13.319301
       16660.519      -13.042806
       16660.529      -12.766433
       16660.539      -12.490081
       16660.549      -12.213647
       16660.559      -11.937345
       16660.569      -11.660970
       16660.579      -11.384736
       16660.589      -11.108435
       16660.599      -10.832283
       16660.609      -10.556178
       16660.619      -10.280018
       16660.629      -10.004018
       16660.639      -9.7279708
       16660.649      -9.4520911
       16660.659      -9.1761722
       16660.669      -8.9004284
       16660.679      -8.6246530
       16660.689      -8.3490603
       16660.699      -8.0735490
       16660.709      -7.7980177
       16660.719      -7.5226806
       16660.729      -7.2473313
       16660.739      -6.9721836
       16660.749      -6.6970316
       16660.759      -6.4220889
       16660.769      -6.1471496
       16660.779      -5.8724271
       16660.789      -5.5978206
       16660.799      -5.3232290
       16660.809      -5.0488658
       16660.819      -4.7745253
       16660.829      -4.5004208
       16660.839      -4.2263469
       16660.849      -3.9525164
       16660.859      -3.6788288
       16660.869      -3.4051834
       16660.879      -3.1317929
       16660.889      -2.8584525
       16660.899      -2.5853745
       16660.909      -2.3123545
       16660.919      -2.0396045
       16660.929      -1.7669202
       16660.939      -1.4945136
       16660.949      -1.2222844
       16660.959     -0.95013264
       16660.969     -0.67826987
       16660.979     -0.40649245
       16660.989     -0.13501155
       16660.999      0.13637614
       16661.009      0.40745975
       16661.019      0.67844229
       16661.029      0.94911320
       16661.039       1.2195720
       16661.049       1.4899179
       16661.059       1.7599409
       16661.069       2.0298431
       16661.079       2.2994148
       16661.089       2.5688579
       16661.099       2.8379629
       16661.109       3.1068288
       16661.119       3.3755542
       16661.129       3.6439303
       16661.139       3.9121579
       16661.149       4.1800287
       16661.159       4.4477431
       16661.169       4.7150932
       16661.179       4.9822790
       16661.189       5.2490928
       16661.199       5.5156329
       16661.209       5.7819968
       16661.219       6.0479774
       16661.229       6.3137740
       16661.239       6.5791799
       16661.249       6.8443938
       16661.259       7.1092094
       16661.269       7.3738250
       16661.279       7.6380350
       16661.289       7.9019363
       16661.299       8.1656257
       16661.309       8.4288981
       16661.319       8.6919507
       16661.329       8.9545787
       16661.339       9.2169789
       16661.349       9.4789472
       16661.359       9.7405798
       16661.369       10.001973
       16661.379       10.262922
       16661.389       10.523624
       16661.399       10.783875
       16661.409       11.043870
       16661.419       11.303408
       16661.429       11.562681
       16661.439       11.821489
       16661.449       12.079926
       16661.459       12.338088
       16661.469       12.595773
       16661.479       12.853173
       16661.489       13.110090
       16661.499       13.366715
       16661.509       13.622848
       16661.519       13.878681
       16661.529       14.134016
       16661.539       14.388945
       16661.549       14.643562
       16661.559       14.897669
       16661.569       15.151455
       16661.579       15.404725
       16661.589       15.657666
       16661.599       15.910082
       16661.609       16.162066
       16661.619       16.413710
       16661.629       16.664817
       16661.639       16.915577
       16661.649       17.165792
       16661.659       17.415652
       16661.669       17.664961
       16661.679       17.913905
       16661.689       18.162291
       16661.699       18.410210
       16661.709       18.657753
       16661.719       18.904726
       16661.729       19.151315
       16661.739       19.397327
       16661.749       19.642947
       16661.759       19.887983
       16661.769       20.132617
       16661.779       20.376661
       16661.789       20.620203
       16661.799       20.863332
       16661.809       21.105858
       16661.819       21.347964
       16661.829       21.589460
       16661.839       21.830527
       16661.849       22.070977
       16661.859       22.310898
       16661.869       22.550379
       16661.879       22.789231
       16661.889       23.027634
       16661.899       23.265402
       16661.909       23.502712
       16661.919       23.739381
       16661.929       23.975583
       16661.939       24.211136
       16661.949       24.446126
       16661.959       24.680638
       16661.969       24.914489
       16661.979       25.147855
       16661.989       25.380553
       16661.999       25.612757
       16662.009       25.844286
       16662.019       26.075313
       16662.029       26.305657
       16662.039       26.535405
       16662.049       26.764637
       16662.059       26.993177
       16662.069       27.221195
       16662.079       27.448512
       16662.089       27.675299
       16662.099       27.901379
       16662.109       28.126835
       16662.119       28.351747
       16662.129       28.575942
       16662.139       28.799586
       16662.149       29.022505
       16662.159       29.244865
       16662.169       29.466493
       16662.179       29.687554
       16662.189       29.907875
       16662.199       30.127538
       16662.209       30.346622
       16662.219       30.564956
       16662.229       30.782702
       16662.239       30.999692
       16662.249       31.216086
       16662.259       31.431717
       16662.269       31.646743
       16662.279       31.860999
       16662.289       32.074562
       16662.299       32.287510
       16662.309       32.499676
       16662.319       32.711218
       16662.329       32.921972
       16662.339       33.132094
       16662.349       33.341420
       16662.359       33.550028
       16662.369       33.757991
       16662.379       33.965149
       16662.389       34.171655
       16662.399       34.377348
       16662.409       34.582381
       16662.419       34.786594
       16662.429       34.990139
       16662.439       35.192857
       16662.449       35.394823
       16662.459       35.596109
       16662.469       35.796557
       16662.479       35.996318
       16662.489       36.195235
       16662.499       36.393455
       16662.509       36.590825
       16662.519       36.787491
       16662.529       36.983300
       16662.539       37.178322
       16662.549       37.372628
       16662.559       37.566067
       16662.569       37.758781
       16662.579       37.950621
       16662.589       38.141730
       16662.599       38.331957
       16662.609       38.521372
       16662.619       38.710043
       16662.629       38.897823
       16662.639       39.084851
       16662.649       39.270981
       16662.659       39.456351
       16662.669       39.640817
       16662.679       39.824515
       16662.689       40.007302
       16662.699       40.189244
       16662.709       40.370407
       16662.719       40.550649
       16662.729       40.730103
       16662.739       40.908630
       16662.749       41.086361
       16662.759       41.263158
       16662.769       41.439152
       16662.779       41.614206
       16662.789       41.788382
       16662.799       41.961743
       16662.809       42.134154
       16662.819       42.305743
       16662.829       42.476374
       16662.839       42.646176
       16662.849       42.815014
       16662.859       42.982949
       16662.869       43.150043
       16662.879       43.316164
       16662.889       43.481436
       16662.899       43.645728
       16662.909       43.809163
       16662.919       43.971612
       16662.929       44.133196
       16662.939       44.293788
       16662.949       44.453447
       16662.959       44.612229
       16662.969       44.770010
       16662.979       44.926906
       16662.989       45.082796
       16662.999       45.237793
       16663.009       45.391777
       16663.019       45.544861
       16663.029       45.696926
       16663.039       45.848027
       16663.049       45.998216
       16663.059       46.147377
       16663.069       46.295620
       16663.079       46.442827
       16663.089       46.589109
       16663.099       46.734350
       16663.109       46.878603
       16663.119       47.021919
       16663.129       47.164185
       16663.139       47.305507
       16663.149       47.445773
       16663.159       47.585087
       16663.169       47.723340
       16663.179       47.860634
       16663.189       47.996860
       16663.199       48.132069
       16663.209       48.266307
       16663.219       48.399469
       16663.229       48.531653
       16663.239       48.662756
       16663.249       48.792874
       16663.259       48.921905
       16663.269       49.049944
       16663.279       49.176890
       16663.289       49.302789
       16663.299       49.427685
       16663.309       49.551479
       16663.319       49.674264
       16663.329       49.795942
       16663.339       49.916603
       16663.349       50.036151
       16663.359       50.154631
       16663.369       50.272083
       16663.379       50.388414
       16663.389       50.503711
       16663.399       50.617882
       16663.409       50.731011
       16663.419       50.843009
       16663.429       50.953959
       16663.439       51.063772
       16663.449       51.172489
       16663.459       51.280147
       16663.469       51.386660
       16663.479       51.492108
       16663.489       51.596407
       16663.499       51.699633
       16663.509       51.801705
       16663.519       51.902698
       16663.529       52.002532
       16663.539       52.101242
       16663.549       52.198863
       16663.559       52.295317
       16663.569       52.390675
       16663.579       52.484862
       16663.589       52.577946
       16663.599       52.669854
       16663.609       52.760619
       16663.619       52.850271
       16663.629       52.938740
       16663.639       53.026090
       16663.649       53.112252
       16663.659       53.197289
       16663.669       53.281133
       16663.679       53.363845
       16663.689       53.445361
       16663.699       53.525708
       16663.709       53.604914
       16663.719       53.682917
       16663.729       53.759772
       16663.739       53.835419
       16663.749       53.909912
       16663.759       53.983193
       16663.769       54.055315
       16663.779       54.126219
       16663.789       54.195932
       16663.799       54.264476
       16663.809       54.331797
       16663.819       54.397944
       16663.829       54.462864
       16663.839       54.526603
       16663.849       54.589111
       16663.859       54.650410
       16663.869       54.710519
       16663.879       54.769392
       16663.889       54.827069
       16663.899       54.883506
       16663.909       54.938742
       16663.919       54.992734
       16663.929       55.045519
       16663.939       55.097056
       16663.949       55.147362
       16663.959       55.196454
       16663.969       55.244292
       16663.979       55.290911
       16663.989       55.336272
       16663.999       55.380407
       16664.009       55.423282
       16664.019       55.464927
       16664.029       55.505307
       16664.039       55.544437
       16664.049       55.582328
       16664.059       55.618951
       16664.069       55.654330
       16664.079       55.688437
       16664.089       55.721295
       16664.099       55.752878
       16664.109       55.783196
       16664.119       55.812259
       16664.129       55.840041
       16664.139       55.866563
       16664.149       55.891802
       16664.159       55.915776
       16664.169       55.938464
       16664.179       55.959883
       16664.189       55.980012
       16664.199       55.998861
       16664.209       56.016432
       16664.219       56.032711
       16664.229       56.047708
       16664.239       56.061411
       16664.249       56.073828
       16664.259       56.084948
       16664.269       56.094778
       16664.279       56.103308
       16664.289       56.110541
       16664.299       56.116478
       16664.309       56.121113
       16664.319       56.124446
       16664.329       56.126475
       16664.339       56.127199
       16664.349       56.126617
       16664.359       56.124726
       16664.369       56.121526
       16664.379       56.117016
       16664.389       56.111191
       16664.399       56.104056
       16664.409       56.095602
       16664.419       56.085835
       16664.429       56.074747
       16664.439       56.062345
       16664.449       56.048622
       16664.459       56.033573
       16664.469       56.017208
       16664.479       55.999512
       16664.489       55.980498
       16664.499       55.960151
       16664.509       55.938485
       16664.519       55.915483
       16664.529       55.891160
       16664.539       55.865507
       16664.549       55.838514
       16664.559       55.810198
       16664.569       55.780539
       16664.579       55.749557
       16664.589       55.717229
       16664.599       55.683577
       16664.609       55.648589
       16664.619       55.612251
       16664.629       55.574588
       16664.639       55.535572
       16664.649       55.495231
       16664.659       55.453535
       16664.669       55.410514
       16664.679       55.366134
       16664.689       55.320430
       16664.699       55.273383
       16664.709       55.224975
       16664.719       55.175242
       16664.729       55.124145
       16664.739       55.071723
       16664.749       55.017935
       16664.759       54.962823
       16664.769       54.906343
       16664.779       54.848539
       16664.789       54.789389
       16664.799       54.728868
       16664.809       54.667024
       16664.819       54.603808
       16664.829       54.539269
       16664.839       54.473357
       16664.849       54.406122
       16664.859       54.337540
       16664.869       54.267583
       16664.879       54.196304
       16664.889       54.123650
       16664.899       54.049675
       16664.909       53.974323
       16664.919       53.897652
       16664.929       53.819603
       16664.939       53.740236
       16664.949       53.659522
       16664.959       53.577429
       16664.969       53.494020
       16664.979       53.409231
       16664.989       53.323128
       16664.999       53.235645
       16665.009       53.146850
       16665.019       53.056674
       16665.029       52.965187
       16665.039       52.872356
       16665.049       52.778144
       16665.059       52.682625
       16665.069       52.585724
       16665.079       52.487518
       16665.089       52.387932
       16665.099       52.287042
       16665.109       52.184811
       16665.119       52.081201
       16665.129       51.976290
       16665.139       51.870000
       16665.149       51.762413
       16665.159       51.653447
       16665.169       51.543186
       16665.179       51.431547
       16665.189       51.318616
       16665.199       51.204352
       16665.209       51.088711
       16665.219       50.971783
       16665.229       50.853479
       16665.239       50.733891
       16665.249       50.612928
       16665.259       50.490685
       16665.269       50.367068
       16665.279       50.242174
       16665.289       50.115957
       16665.299       49.988369
       16665.309       49.859509
       16665.319       49.729279
       16665.329       49.597782
       16665.339       49.464917
       16665.349       49.330788
       16665.359       49.195345
       16665.369       49.058539
       16665.379       48.920473
       16665.389       48.781046
       16665.399       48.640365
       16665.409       48.498324
       16665.419       48.355034
       16665.429       48.210386
       16665.439       48.064493
       16665.449       47.917302
       16665.459       47.768757
       16665.469       47.618975
       16665.479       47.467842
       16665.489       47.315476
       16665.499       47.161762
       16665.509       47.006821
       16665.519       46.850535
       16665.529       46.693026
       16665.539       46.534237
       16665.549       46.374108
       16665.559       46.212765
       16665.569       46.050085
       16665.579       45.886196
       16665.589       45.720975
       16665.599       45.554550
       16665.609       45.386861
       16665.619       45.217845
       16665.629       45.047635
       16665.639       44.876102
       16665.649       44.703379
       16665.659       44.529339
       16665.669       44.354115
       16665.679       44.177578
       16665.689       43.999864
       16665.699       43.820909
       16665.709       43.640647
       16665.719       43.459217
       16665.729       43.276485
       16665.739       43.092593
       16665.749       42.907404
       16665.759       42.721060
       16665.769       42.533424
       16665.779       42.344642
       16665.789       42.154644
       16665.799       41.963362
       16665.809       41.770943
       16665.819       41.577245
       16665.829       41.382419
       16665.839       41.186318
       16665.849       40.989096
       16665.859       40.790682
       16665.869       40.591002
       16665.879       40.390213
       16665.889       40.188163
       16665.899       39.985012
       16665.909       39.780607
       16665.919       39.575108
       16665.929       39.368362
       16665.939       39.160529
       16665.949       38.951536
       16665.959       38.741304
       16665.969       38.529999
       16665.979       38.317463
       16665.989       38.103861
       16665.999       37.889035
       16666.009       37.673153
       16666.019       37.456052
       16666.029       37.237904
       16666.039       37.018628
       16666.049       36.798146
       16666.059       36.576629
       16666.069       36.353912
       16666.079       36.130170
       16666.089       35.905235
       16666.099       35.679283
       16666.109       35.452233
       16666.119       35.224003
       16666.129       34.994770
       16666.139       34.764363
       16666.149       34.532964
       16666.159       34.300399
       16666.169       34.066851
       16666.179       33.832146
       16666.189       33.596467
       16666.199       33.359729
       16666.209       33.121847
       16666.219       32.883005
       16666.229       32.643028
       16666.239       32.402102
       16666.249       32.160048
       16666.259       31.917055
       16666.269       31.672944
       16666.279       31.427904
       16666.289       31.181848
       16666.299       30.934687
       16666.309       30.686613
       16666.319       30.437443
       16666.329       30.187371
       16666.339       29.936212
       16666.349       29.684162
       16666.359       29.431130
       16666.369       29.177026
       16666.379       28.922047
       16666.389       28.666004
       16666.399       28.409098
       16666.409       28.151139
       16666.419       27.892327
       16666.429       27.632471
       16666.439       27.371775
       16666.449       27.110145
       16666.459       26.847485
       16666.469       26.584003
       16666.479       26.319501
       16666.489       26.054188
       16666.499       25.787867
       16666.509       25.520746
       16666.519       25.252626
       16666.529       24.983719
       16666.539       24.713928
       16666.549       24.443155
       16666.559       24.171612
       16666.569       23.899097
       16666.579       23.625825
       16666.589       23.351593
       16666.599       23.076616
       16666.609       22.800794
       16666.619       22.524030
       16666.629       22.246538
       16666.639       21.968114
       16666.649       21.688977
       16666.659       21.408918
       16666.669       21.128158
       16666.679       20.846488
       16666.689       20.564131
       16666.699       20.280875
       16666.709       19.997052
       16666.719       19.712235
       16666.729       19.426646
       16666.739       19.140292
       16666.749       18.853398
       16666.759       18.565533
       16666.769       18.276921
       16666.779       17.987790
       16666.789       17.697705
       16666.799       17.406892
       16666.809       17.115359
       16666.819       16.823334
       16666.829       16.530379
       16666.839       16.236723
       16666.849       15.942371
       16666.859       15.647557
       16666.869       15.351836
       16666.879       15.055440
       16666.889       14.758602
       16666.899       14.460877
       16666.909       14.162496
       16666.919       13.863467
       16666.929       13.564025
       16666.939       13.263720
       16666.949       12.962786
       16666.959       12.661462
       16666.969       12.359294
       16666.979       12.056517
       16666.989       11.753140
       16666.999       11.449402
       16667.009       11.144844
       16667.019       10.839707
       16667.029       10.534230
       16667.039       10.227954
       16667.049       9.9211195
       16667.059       9.6137326
       16667.069       9.3060357
       16667.079       8.9975662
       16667.089       8.6885659
       16667.099       8.3790418
       16667.109       8.0692378
       16667.119       7.7586880
       16667.129       7.4476359
       16667.139       7.1363264
       16667.149       6.8242916
       16667.159       6.5117760
       16667.169       6.1987868
       16667.179       5.8855707
       16667.189       5.5716566
       16667.199       5.2572908
       16667.209       4.9427209
       16667.219       4.6274739
       16667.229       4.3117970
       16667.239       3.9956978
       16667.249       3.6794250
       16667.259       3.3625033
       16667.269       3.0451812
       16667.279       2.7277087
       16667.289       2.4096085
       16667.299       2.0911302
       16667.309       1.7722813
       16667.319       1.4533129
       16667.329       1.1337454
       16667.339      0.81382971
       16667.349      0.49357332
       16667.359      0.17322841
       16667.369     -0.14768659
       16667.379     -0.46891973
       16667.389     -0.79021807
       16667.399      -1.1120646
       16667.409      -1.4342066
       16667.419      -1.7566365
       16667.429      -2.0791004
       16667.439      -2.4020831
       16667.449      -2.7253309
       16667.459      -3.0485893
       16667.469      -3.3723442
       16667.479      -3.6963413
       16667.489      -4.0205731
       16667.499      -4.3447841
       16667.509      -4.6694618
       16667.519      -4.9943512
       16667.529      -5.3191963
       16667.539      -5.6444857
       16667.549      -5.9699636
       16667.559      -6.2956223
       16667.569      -6.6212056
       16667.579      -6.9472028
       16667.589      -7.2733578
       16667.599      -7.5996627
       16667.609      -7.9258610
       16667.619      -8.2524427
       16667.629      -8.5791513
       16667.639      -8.9057297
       16667.649      -9.2326687
       16667.659      -9.5597113
       16667.669      -9.8868498
       16667.679      -10.213827
       16667.689      -10.541134
       16667.699      -10.868513
       16667.709      -11.195708
       16667.719      -11.523210
       16667.729      -11.850761
       16667.739      -12.178353
       16667.749      -12.505730
       16667.759      -12.833382
       16667.769      -13.161053
       16667.779      -13.488485
       16667.789      -13.816169
       16667.799      -14.143849
       16667.809      -14.471515
       16667.819      -14.798912
       16667.829      -15.126530
       16667.839      -15.454112
       16667.849      -15.781651
       16667.859      -16.108888
       16667.869      -16.436316
       16667.879      -16.763678
       16667.889      -17.090715
       16667.899      -17.417919
       16667.909      -17.745033
       16667.919      -18.072050
       16667.929      -18.398711
       16667.939      -18.725509
       16667.949      -19.052186
       16667.959      -19.378485
       16667.969      -19.704897
       16667.979      -20.031165
       16667.989      -20.357282
       16667.999      -20.682990
       16668.009      -21.008781
       16668.019      -21.334396
       16668.029      -21.659581
       16668.039      -21.984825
       16668.049      -22.309871
       16668.059      -22.634711
       16668.069      -22.959091
       16668.079      -23.283499
       16668.089      -23.607679
       16668.099      -23.931623
       16668.109      -24.255077
       16668.119      -24.578527
       16668.129      -24.901719
       16668.139      -25.224399
       16668.149      -25.547052
       16668.159      -25.869424
       16668.169      -26.191508
       16668.179      -26.513050
       16668.189      -26.834535
       16668.199      -27.155709
       16668.209      -27.476320
       16668.219      -27.796850
       16668.229      -28.117047
       16668.239      -28.436903
       16668.249      -28.756168
       16668.259      -29.075321
       16668.269      -29.394112
       16668.279      -29.712289
       16668.289      -30.030333
       16668.299      -30.347991
       16668.309      -30.665258
       16668.319      -30.981883
       16668.329      -31.298344
       16668.339      -31.614391
       16668.349      -31.930017
       16668.359      -32.244974
       16668.369      -32.559736
       16668.379      -32.874055
       16668.389      -33.187686
       16668.399      -33.501098
       16668.409      -33.814047
       16668.419      -34.126524
       16668.429      -34.438285
       16668.439      -34.749799
       16668.449      -35.060820
       16668.459      -35.371104
       16668.469      -35.681119
       16668.479      -35.990621
       16668.489      -36.299602
       16668.499      -36.607820
       16668.509      -36.915739
       16668.519      -37.223117
       16668.529      -37.529712
       16668.539      -37.835987
       16668.549      -38.141699
       16668.559      -38.446843
       16668.569      -38.751179
       16668.579      -39.055164
       16668.589      -39.358561
       16668.599      -39.661362
       16668.609      -39.963329
       16668.619      -40.264918
       16668.629      -40.565891
       16668.639      -40.866013
       16668.649      -41.165734
       16668.659      -41.464819
       16668.669      -41.763262
       16668.679      -42.060829
       16668.689      -42.357968
       16668.699      -42.654445
       16668.709      -42.950028
       16668.719      -43.245161
       16668.729      -43.539614
       16668.739      -43.833378
       16668.749      -44.126225
       16668.759      -44.418595
       16668.769      -44.710259
       16668.779      -45.000988
       16668.789      -45.291219
       16668.799      -45.580725
       16668.809      -45.869499
       16668.819      -46.157316
       16668.829      -46.444608
       16668.839      -46.731150
       16668.849      -47.016936
       16668.859      -47.301742
       16668.869      -47.585997
       16668.879      -47.869478
       16668.889      -48.151963
       16668.899      -48.433878
       16668.909      -48.715000
       16668.919      -48.995324
       16668.929      -49.274630
       16668.939      -49.553340
       16668.949      -49.831235
       16668.959      -50.108097
       16668.969      -50.384343
       16668.979      -50.659756
       16668.989      -50.934330
       16668.999      -51.207852
       16669.009      -51.480732
       16669.019      -51.752757
       16669.029      -52.023714
       16669.039      -52.294012
       16669.049      -52.563437
       16669.059      -52.831985
       16669.069      -53.099446
       16669.079      -53.366222
       16669.089      -53.632105
       16669.099      -53.897088
       16669.109      -54.160966
       16669.119      -54.424135
       16669.129      -54.686389
       16669.139      -54.947524
       16669.149      -55.207933
       16669.159      -55.467412
       16669.169      -55.725954
       16669.179      -55.983359
       16669.189      -56.240016
       16669.199      -56.495721
       16669.209      -56.750276
       16669.219      -57.004065
       16669.229      -57.256888
       16669.239      -57.508740
       16669.249      -57.759425
       16669.259      -58.009322
       16669.269      -58.258233
       16669.279      -58.505966
       16669.289      -58.752893
       16669.299      -58.998821
       16669.309      -59.243744
       16669.319      -59.487473
       16669.329      -59.730376
       16669.339      -59.972260
       16669.349      -60.213122
       16669.359      -60.452774
       16669.369      -60.691578
       16669.379      -60.929347
       16669.389      -61.165895
       16669.399      -61.401579
       16669.409      -61.636215
       16669.419      -61.869797
       16669.429      -62.102145
       16669.439      -62.333609
       16669.449      -62.564007
       16669.459      -62.793161
       16669.469      -63.021416
       16669.479      -63.248593
       16669.489      -63.474688
       16669.499      -63.699525
       16669.509      -63.923444
       16669.519      -64.146269
       16669.529      -64.367827
       16669.539      -64.588453
       16669.549      -64.807973
       16669.559      -65.026383
       16669.569      -65.243515
       16669.579      -65.459696
       16669.589      -65.674757
       16669.599      -65.888693
       16669.609      -66.101339
       16669.619      -66.313016
       16669.629      -66.523558
       16669.639      -66.732802
       16669.649      -66.941064
       16669.659      -67.148180
       16669.669      -67.354148
       16669.679      -67.558807
       16669.689      -67.762467
       16669.699      -67.964968
       16669.709      -68.166154
       16669.719      -68.366328
       16669.729      -68.565334
       16669.739      -68.763167
       16669.749      -68.959676
       16669.759      -69.155157
       16669.769      -69.349457
       16669.779      -69.542426
       16669.789      -69.734355
       16669.799      -69.925095
       16669.809      -70.114641
       16669.819      -70.302848
       16669.829      -70.490000
       16669.839      -70.675950
       16669.849      -70.860696
       16669.859      -71.044096
       16669.869      -71.226425
       16669.879      -71.407543
       16669.889      -71.587308
       16669.899      -71.765993
       16669.909      -71.943458
       16669.919      -72.119700
       16669.929      -72.294583
       16669.939      -72.468373
       16669.949      -72.640932
       16669.959      -72.812128
       16669.969      -72.982220
       16669.979      -73.151075
       16669.989      -73.318690
       16669.999      -73.484937
       16670.009      -73.650067
       16670.019      -73.813950
       16670.029      -73.976461
       16670.039      -74.137847
       16670.049      -74.297979
       16670.059      -74.456856
       16670.069      -74.614357
       16670.079      -74.770720
       16670.089      -74.925822
       16670.099      -75.079662
       16670.109      -75.232121
       16670.119      -75.383430
       16670.129      -75.533471
       16670.139      -75.682129
       16670.149      -75.829629
       16670.159      -75.975856
       16670.169      -76.120807
       16670.179      -76.264373
       16670.189      -76.406770
       16670.199      -76.547887
       16670.209      -76.687617
       16670.219      -76.826170
       16670.229      -76.963439
       16670.239      -77.099422
       16670.249      -77.234015
       16670.259      -77.367422
       16670.269      -77.499540
       16670.279      -77.630266
       16670.289      -77.759800
       16670.299      -77.888040
       16670.309      -78.014985
       16670.319      -78.140537
       16670.329      -78.264889
       16670.339      -78.387942
       16670.349      -78.509695
       16670.359      -78.630055
       16670.369      -78.749206
       16670.379      -78.867054
       16670.389      -78.983510
       16670.399      -79.098750
       16670.409      -79.212685
       16670.419      -79.325313
       16670.429      -79.436549
       16670.439      -79.546562
       16670.449      -79.655266
       16670.459      -79.762579
       16670.469      -79.868663
       16670.479      -79.973437
       16670.489      -80.076898
       16670.499      -80.178970
       16670.509      -80.279807
       16670.519      -80.379331
       16670.529      -80.477465
       16670.539      -80.574361
       16670.549      -80.669941
       16670.559      -80.764206
       16670.569      -80.857084
       16670.579      -80.948717
       16670.589      -81.039034
       16670.599      -81.128033
       16670.609      -81.215648
       16670.619      -81.302014
       16670.629      -81.387061
       16670.639      -81.470727
       16670.649      -81.553139
       16670.659      -81.634232
       16670.669      -81.714007
       16670.679      -81.792404
       16670.689      -81.869542
       16670.699      -81.945362
       16670.709      -82.019807
       16670.719      -82.092990
       16670.729      -82.164854
       16670.739      -82.235400
       16670.749      -82.304575
       16670.759      -82.372484
       16670.769      -82.439076
       16670.779      -82.504300
       16670.789      -82.568257
       16670.799      -82.630895
       16670.809      -82.692217
       16670.819      -82.752176
       16670.829      -82.810865
       16670.839      -82.868237
       16670.849      -82.924294
       16670.859      -82.978993
       16670.869      -83.032420
       16670.879      -83.084531
       16670.889      -83.135290
       16670.899      -83.184775
       16670.909      -83.232946
       16670.919      -83.279805
       16670.929      -83.325318
       16670.939      -83.369554
       16670.949      -83.412479
       16670.959      -83.454063
       16670.969      -83.494369
       16670.979      -83.533367
       16670.989      -83.571056
       16670.999      -83.607411
       16671.009      -83.642488
       16671.019      -83.676259
       16671.029      -83.708701
       16671.039      -83.739864
       16671.049      -83.769723
       16671.059      -83.798281
       16671.069      -83.825517
       16671.079      -83.851473
       16671.089      -83.876130
       16671.099      -83.899489
       16671.109      -83.921534
       16671.119      -83.942300
       16671.129      -83.961771
       16671.139      -83.979934
       16671.149      -83.996818
       16671.159      -84.012411
       16671.169      -84.026712
       16671.179      -84.039714
       16671.189      -84.051439
       16671.199      -84.061876
       16671.209      -84.071021
       16671.219      -84.078888
       16671.229      -84.085472
       16671.239      -84.090774
       16671.249      -84.094793
       16671.259      -84.097536
       16671.269      -84.099001
       16671.279      -84.099189
       16671.289      -84.098103
       16671.299      -84.095743
       16671.309      -84.092111
       16671.319      -84.087212
       16671.329      -84.081040
       16671.339      -84.073601
       16671.349      -84.064895
       16671.359      -84.054933
       16671.369      -84.043701
       16671.379      -84.031207
       16671.389      -84.017464
       16671.399      -84.002453
       16671.409      -83.986185
       16671.419      -83.968662
       16671.429      -83.949901
       16671.439      -83.929874
       16671.449      -83.908598
       16671.459      -83.886091
       16671.469      -83.862322
